circuit,transformer,layer,head,query_pos,query_tok,argmax_key_pos,max_score,attn_entropy,n_past_keys
CKT_0067,T1,1,33,0,start,0,0.0,-0.0,1
CKT_0067,T1,1,34,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,0,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,1,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,2,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,3,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,4,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,5,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,6,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,7,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,8,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,9,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,10,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,11,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,12,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,13,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,14,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,15,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,16,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,17,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,18,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,19,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,20,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,21,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,22,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,23,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,24,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,25,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,26,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,27,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,28,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,29,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,30,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,31,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,32,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,33,0,start,0,0.0,-0.0,1
CKT_0067,T1,2,34,0,start,0,0.0,-0.0,1
CKT_0067,T1,0,0,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,0,1,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,0,2,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,0,3,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,4,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,5,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,6,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,7,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,8,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,9,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,10,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,11,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,12,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,13,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,14,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,15,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,16,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,17,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,18,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,19,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,20,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,21,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,22,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,23,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,24,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,25,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,26,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,27,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,28,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,29,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,30,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,31,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,32,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,33,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,34,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,0,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,1,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,2,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,3,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,4,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,5,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,6,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,7,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,8,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,9,1,init_0,1,16401154325.412676,6.907755278982138e-29,2
CKT_0067,T1,1,10,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,1,11,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,1,12,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,1,13,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,1,14,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,1,15,1,init_0,1,42426406871.192856,6.907755278982138e-29,2
CKT_0067,T1,1,16,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,17,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,18,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,19,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,20,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,21,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,22,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,23,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,24,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,25,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,26,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,27,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,28,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,29,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,30,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,31,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,32,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,33,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,1,34,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,0,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,1,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,2,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,3,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,4,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,5,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,6,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,7,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,8,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,9,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,10,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,11,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,12,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,13,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,14,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,15,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,16,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,17,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,18,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,19,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,20,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,21,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,22,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,23,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,24,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,25,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,26,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,27,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,28,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,29,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,30,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,31,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,32,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,33,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,2,34,1,init_0,0,0.0,0.6931471805599453,2
CKT_0067,T1,0,0,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,0,1,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,0,2,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,0,3,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,4,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,5,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,6,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,7,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,8,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,9,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,10,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,11,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,12,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,13,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,14,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,15,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,16,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,17,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,18,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,19,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,20,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,21,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,22,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,23,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,24,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,25,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,26,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,27,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,28,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,29,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,30,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,31,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,32,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,33,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,34,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,0,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,1,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,2,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,3,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,4,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,5,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,6,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,7,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,8,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,9,2,init_1,2,59628960834.71417,1.3815510557964276e-28,3
CKT_0067,T1,1,10,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,1,11,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,1,12,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,1,13,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,1,14,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,1,15,2,init_1,2,127279220613.57857,1.3815510557964276e-28,3
CKT_0067,T1,1,16,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,17,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,18,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,19,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,20,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,21,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,22,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,23,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,24,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,25,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,26,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,27,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,28,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,29,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,30,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,31,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,32,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,33,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,1,34,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,0,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,1,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,2,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,3,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,4,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,5,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,6,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,7,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,8,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,9,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,10,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,11,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,12,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,13,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,14,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,15,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,16,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,17,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,18,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,19,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,20,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,21,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,22,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,23,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,24,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,25,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,26,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,27,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,28,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,29,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,30,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,31,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,32,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,33,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,2,34,2,init_1,0,0.0,1.0986122886681096,3
CKT_0067,T1,0,0,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,0,1,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,0,2,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,0,3,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,4,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,5,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,6,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,7,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,8,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,9,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,10,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,11,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,12,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,13,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,14,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,15,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,16,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,17,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,18,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,19,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,20,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,21,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,22,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,23,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,24,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,25,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,26,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,27,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,28,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,29,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,30,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,31,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,32,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,33,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,34,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,0,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,1,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,2,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,3,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,4,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,5,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,6,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,7,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,8,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,9,3,init_2,3,130763956419.46811,2.0723265836946412e-28,4
CKT_0067,T1,1,10,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,1,11,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,1,12,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,1,13,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,1,14,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,1,15,3,init_2,3,268700576850.8881,2.0723265836946412e-28,4
CKT_0067,T1,1,16,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,17,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,18,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,19,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,20,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,21,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,22,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,23,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,24,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,25,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,26,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,27,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,28,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,29,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,30,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,31,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,32,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,33,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,1,34,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,0,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,1,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,2,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,3,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,4,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,5,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,6,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,7,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,8,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,9,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,10,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,11,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,12,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,13,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,14,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,15,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,16,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,17,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,18,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,19,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,20,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,21,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,22,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,23,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,24,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,25,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,26,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,27,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,28,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,29,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,30,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,31,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,32,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,33,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,2,34,3,init_2,0,0.0,1.3862943611198906,4
CKT_0067,T1,0,0,4,init_3,4,466690475583.1214,2.763102111592855e-28,5
CKT_0067,T1,0,1,4,init_3,4,466690475583.1214,2.763102111592855e-28,5
CKT_0067,T1,0,2,4,init_3,4,466690475583.1214,2.763102111592855e-28,5
CKT_0067,T1,0,3,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,4,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,5,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,6,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,7,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,8,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,9,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,10,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,11,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,12,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,13,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,14,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,15,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,16,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,17,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,18,4,init_3,0,0.0,1.6094379124341005,5
CKT_0067,T1,0,19,4,init_3,0,0.0,1.6094379124341005,5
